address	text
0x00D93B75	다음 날 체력 2 회복
0x00D93CC5	다음 날 수리되게 도시 근처로
0x00D93E20	빨간 범위가
0x00D93E3A	가능 범위야
0x00D93FA8	을 지키고파.
0x00D93FE3	못 지나가게 해야겠지
0x00D94006	이번엔
0x00D940C7	여기로 이동해 줘.
0x00D940F2	에게도 공격받지
0x00D94115	적 유닛은 아군을, 아군 유닛은
0x00D94198	싸우는 법이야
0x00D94266	는 앞으로 나머지는
0x00D9444E	매일 2HP씩 보충돼도 지금의
0x00D94539	여기서 결정
0x00D94552	그래! 여기 커서를 맞춰 이동이야!
0x00D9470B	상황 따라 유닛 둘이면 편해
0x00D948A5	쓸 만해.
0x00D948ED	를 먼저 해치우는 거야.
0x00D9497F	이제 거의 승리야
0x00D94A13	적 전멸 쪽이 빠를 거야
0x00D94B2A	저 정도 소부대에 애먹다니
0x00D94C9A	탄약이 없으면
0x00D94D4B	사용할 수 있어
0x00D94E56	는 
0x00D94E7D	할 수밖에
0x00D94EF2	미안 지금은 여기로 이동해
0x00D94FBE	탄약과 연료가
0x00D9500C	아군 유닛에
0x00D95020	할 수 있어
0x00D95032	이번엔
0x00D950DE	게다가 수리...보충도 가능하대
0x00D951EE	능력을 시험해 봐
0x00D952B2	의 능력
0x00D952BD	못 시험해.
0x00D95344	가능해!
0x00D95353	거리가 떨어져 있어서 적 반격도
0x00D95376	안 받는 거야!
0x00D95601	을 보내고 싶네
0x00D95889	되겠나,
0x00D95896	안 궁금해?
0x00D958C1	가능 범위 보기
0x00D958E9	아군도 같아
0x00D959E4	속셈이군!!
0x00D95AEE	이번엔
0x00D95C6A	가능해!
0x00D95D0A	그럼 이동해 보자
0x00D95E5F	」를 골라
0x00D95EF2	지금은 여기 내려 줬으면 해.
0x00D9603D	능력이야
0x00D9608D	못 해,
0x00D960EF	자, 여기서부턴 당신이 생각하는 대로
0x00D9617E	을 다리 앞 도시에 둬
0x00D96203	말 깜빡했어
0x00D96220	는 간접 공격 가능한 강 유닛
0x00D9628C	못 하는걸.
0x00D963B0	은 간접 공격 가능해도
0x00D964D7	당신이라면 다음엔 꼭 이겨.
0x00D9654E	가져오다니!?
0x00D965DE	하지만 전투는 정면만이 아니야
0x00D966CE	공격 범위엔 들지 마
0x00D96701	공격 범위 보는 법 기억해
0x00D9672E	공격 범위 볼 유닛에 커서
0x00D96782	다시 얘기할게
0x00D96797	먼저 강 사이 적 부대 처치
0x00D96806	아래 중립 도시는
0x00D96831	적 부대가 와도 강을 넘는
0x00D96975	눈치채지 못하고 왔구나
0x00D96BD4	까지 쓸 수 있어
0x00D96CF3	쓸 수 있을 땐
0x00D96E06	그래도 공중 유닛은 없을 줄 알았는데
0x00D97020	는 바다 이동 불가
0x00D9703A	일단 육지는 이어졌지만 못 가
0x00D9709A	여기서 쓸모 있는 게
0x00D970CE	기억하지
0x00D971B4	의 능력 시험하자
0x00D97284	을 시험하자
0x00D972EE	가 못 가는
0x00D972FF	바다도 이동 가능
0x00D97336	같은 비용으로 이동 가능
0x00D97478	은 바다엔 이동 못 하니까.
0x00D974A1	가능 위치는
0x00D974B5	가 갈 수 있는 지형뿐
0x00D974E5	어느 지형
0x00D974FD	 가능한지는
0x00D975CC	의 능력
0x00D97608	의 능력 시험하자
0x00D97648	의 능력 시험하자
0x00D9767C	의 이동은
0x00D977C7	능력 시험 위해
0x00D978DA	싸울 수 있는 유닛!
0x00D97A30	매일 연료를 써.
0x00D97A5D	는 매일 연료
0x00D97AAC	공중 유닛은 매일 연료를 써,
0x00D97BCE	맞서 싸울 건
0x00D97C24	하는 게 안전해, 응.
0x00D97C68	내일부터 잊지 마
0x00D97D6F	가라 내 부하들
0x00D97F73	두어도 체력 회복/보급 안 돼
0x00D97FC9	지형이면 가능해
0x00D98136	그 병력을 전멸
0x00D9831A	이제야 어슬렁어슬렁 나타났냐!
0x00D9833D	하지만 늦었어
0x00D983F2	폭격기
0x00D984B6	여기서 공격이야!
0x00D98581	육상전이면 질 일 없어
0x00D985AA	다만... 방금 봤으니 알 거라 생각해.
0x00D98611	대공전차
0x00D986B8	는 이름대로 하늘을 날아
0x00D987DE	능력이야
0x00D988BC	이걸로 새 유닛 사용법은
0x00D98A79	매일 연료 2 소모
0x00D98C2B	는 탄약과 연료가
0x00D98C86	연료 바닥
0x00D98D67	위태로워지면,
0x00D98EF8	로 막고 
0x00D98F0E	로 쳐도 좋고
0x00D98F21	산 위에
0x00D98FB7	위태로워질 듯하면,
0x00D990C6	산 위에
0x00D991BB	힘내
0x00D99216	호이프는 보급 생각 없고
0x00D99516	여기서 쓸모 있는 게
0x00D9958E	의 능력 시험
0x00D995E4	은 공중 유닛
0x00D9963E	가능해.
0x00D996C8	의 능력 시험
0x00D996E3	그러니 여긴
0x00D99714	상자는 예를 들어
0x00D997F6	공격 범위로 유인해 쓰는
0x00D999D9	있을 땐 어쩌는지 기억해
0x00D99A06	그래 십자 버튼으로 상대를 고르면 돼
0x00D99A9B	간접 공격 최대 장점은 피해를
0x00D99BAA	의 이동은
0x00D99C14	평지를 이동하면 차이가 나
0x00D99C56	자세한 건 지형/유닛에서 R 버튼을
0x00D99D13	적 공중 유닛을 해치워
0x00D99E15	천천히 공략해도 좋아
0x00D99E5A	역시
0x00D99E69	이젠 내 말이 필요 없겠네
0x00D9A117	끝까지 지켜
0x00D9A191	주위 적을 해치워 버려.
0x00D9A208	는 공중유닛이야.
0x00D9A2E4	혹시 모르니 확인
0x00D9A327	을 해
0x00D9A330	공격 가능한지 알지
0x00D9A469	지금 부대만으로 해내라
0x00D9A55A	전부 S랭크도 딸 수 있어
0x00D9A81E	를 지켜라!...라는 건
0x00D9AA14	하지만 제대로 도망칠 방법은 있어!
0x00D9AA62	위에 겹쳐 이동해
0x00D9AA88	을 하는 거야
0x00D9AAAC	는 공격받지 않아
0x00D9AB59	는, 이밖에
0x00D9AD89	공중 유닛과
0x00D9ADBE	가능해.
0x00D9AE4D	이동 필요
0x00D9AED4	가 공격
0x00D9B169	전함
0x00D9B210	은 간접 공격 유닛이야
0x00D9B233	여기서 움직이지 마
0x00D9B27C	을 골라
0x00D9B45A	의 능력 시험해
0x00D9B581	그러니 여기로 안 가면
0x00D9B605	그러니 여긴
0x00D9B688	은 또
0x00D9B69C	만큼 능력이
0x00D9B70F	마지막이야
0x00D9B747	기억하지
0x00D9B95B	그저 가능할 뿐이면
0x00D9B9FB	가능해!
0x00D9BBFA	하면 안 되는 일이 있어
0x00D9BC25	가능한 지형은 이 맵에선
0x00D9BC44	얕은 여울뿐
0x00D9BD74	하지 마
0x00D9BDA0	를 시험하자
0x00D9BDE4	여울/항구만 가능
0x00D9C166	가는 곳은 여울/항구뿐
0x00D9C286	해상 유닛은, 공중 유닛과 같이, 매일
0x00D9C390	연료 보급하려면
0x00D9C49E	을 하는 거야
0x00D9C4B2	이번엔 해전인가...
0x00D9C4C9	캐서린에게 공중 유닛 안 잃었으면
0x00D9C550	막상막하야
0x00D9C5D2	의 또 다른 능력 시험
0x00D9C66A	는 적 공격 범위 안이어도
0x00D9C881	가능
0x00D9CA96	이, 이 정도까지 하다니...
0x00D9CAF8	, 어느 걸
0x00D9CC06	매복했나 봐
0x00D9D04B	눈 속에서도 지금까지처럼 움직여
0x00D9D27E	비가 온다
0x00D9D418	호이프는 눈에 강하고 비에 약해
0x00D9D9CC	이야기 계속할게
0x00D9DAE8	는 하지 마,
0x00D9DB2A	는 특별한 힘이 있어.
0x00D9DCAE	이 지형 숲은 옆에 갈 때까지
0x00D9DDB6	다시 얘기할게
0x00D9E039	여기나 여기
0x00D9E04C	둘 중 하나로 이동해.
0x00D9E093	이게 적 탐지의 무서운 점이야.
0x00D9E10C	아무것도 못하고 끝날 뿐 아니라
0x00D9E2E6	더 자세히 알고 싶거나
0x00D9E522	그리고... 내 얘기도 이게 마지막이야.
0x00D9E579	이제 너에게 가르쳐 줄 건 아무것도 없어.
0x00D9E5DC	당신
0x00D9E5F2	생각하고 행동해.
0x00D9E6E6	오오
0x00D9E7B1	잘해 나갈 수 있어
0x00D9E92F	알아 두면 편리한 걸 알려 주는 곳이야.
0x00D9E9AC	싫으면 「리셋」해 줘
0x00D9EB64	전투기
0x00D9EB86	여기로 보내고 싶어
0x00D9EC2E	곧장 이동하면 조우해서
0x00D9ED31	를 나타내는 거야!
0x00D9EDB6	예를 들어 커서를 이렇게
0x00D9EE90	기억하면 편리할지도
0x00D9EF25	그러니 알고 있을 땐 방금 가르친 대로
0x00D9EF82	그리고 하나만 더 주의해 둘게
0x00D9EFE5	이동후
0x00D9F12B	자 여긴 이 정도로 해둘게
0x00D9F1F9	와
0x00D9F276	유닛 정보야
0x00D9F3E2	전환 키야
0x00D9F5A2	지형 정보야
0x00D9F5DE	가능해!
0x00D9F5ED	지형 방어력
0x00D9F5FE	거점이면 수입
0x00D9F642	이동 비용이 어느 정도인지
0x00D9F816	그래그래
0x00D9F927	가능해
0x00D9F966	설명이야
0x00D9F9A6	한 번 더
0x00D9FA5B	상황 정보
0x00D9FB0F	가능해.
0x00D9FB40	은
0x00D9FC59	돈 얘기야.
0x00D9FD5A	그럼 다음
0x00D9FD65	생존 상황
0x00D9FE36	끝으로
0x00D9FE9B	여기도 십자키 위아래로 내용이
0x00D9FF3E	다시 한 번
0x00D9FF54	설명 듣고 싶어
0x00D9FFC5	항복/지도나가기 등을 고르는 곳
0x00D9FFF4	여긴 모드 따라 메뉴가 늘거나
0x00DA0053	하지만 캠페인에선 애니 여부
0x00DA00E3	항복해
0x00DA01D7	고르면 내가 맵 클리어
0x00DA025E	이지만
0x00DA02B6	공장의 '생산'이야.
0x00DA03C9	다 들어가지 않은 것도 주의해
0x00DA043A	그래그래
0x00DA0447	생산한 유닛은 다음 날 쓸 수 있어
0x00DA04C5	처음엔 무엇을 생산할지 망설이면
0x00DA04EE	고민해
0x00DA05AE	어라
0x00DA05E6	그래
0x00DA0616	공항 「생산」이야
0x00DA0652	공중 유닛 생산 가능!
0x00DA0727	가능해!
0x00DA0802	항구 「생산」이야
0x00DA09C6	그래
0x00DA0AA3	기본 부분을 가르치는 수업
0x00DA0B0D	가능한 곳은 지형
0x00DA0B91	있는 데서
0x00DA0BFC	하고파
0x00DA0CD7	의 값이야
0x00DA0D08	소지금 이하 유닛은 생산 가능
0x00DA0D32	가능해.
0x00DA0D44	십자키
0x00DA0D79	로 결정해
0x00DA0D90	은 맨 위라 여기서
0x00DA0DB6	눌러 봐
0x00DA0E17	되었어
0x00DA0E48	상태가 돼
0x00DA0EDB	다음은 여기
0x00DA0FB7	이걸로 이번 턴 할 일은
0x00DA105D	을 내리려면 움직일 유닛
0x00DA111F	행동이 돼
0x00DA121D	있는 데서
0x00DA12FA	이 범위 안이면 유닛을 옮길 수 있어
0x00DA1326	가능해.
0x00DA1379	있는 데서
0x00DA1423	」는 아무것도 안 하는 것
0x00DA14C1	를 골라줘
0x00DA158C	을(를) 움직이지 마
0x00DA1639	을 움직여
0x00DA16DA	가장 중요한 행동,
0x00DA185C	받을 수 있어
0x00DA18DE	하는 게
0x00DA18EA	할 수 있어
0x00DA1995	를 파악해
0x00DA19C6	를 꺼내려면, 잡고
0x00DA1B71	은 누구도
0x00DA1B9A	중립도시
0x00DA1BB3	자 다시 얘기할게
0x00DA1CB2	승리하기 위해선 정말 중요한 일이야
0x00DA1D2B	이동 범위 안
0x00DA1D3F	가능한 곳에
0x00DA1D4E	적군도시
0x00DA1D5E	중립도시
0x00DA1DF7	어느 쪽
0x00DA1E05	해도 수입 자체는
0x00DA1E4E	그럼, 적의 수입을
0x00DA1E81	돈 없으면 생산도 못 해
0x00DA2092	수입 줄면 유닛도 제대로 못 만들어
0x00DA2225	가능한 거야.
0x00DA22A1	가 공격에 다치면, 그만큼 내구력을
0x00DA2313	한 번 더 받을래?
0x00DA2341	방법과 간단 전략의
0x00DA237F	승리 조건은
0x00DA23D0	적을 치려면
0x00DA24DB	지금은 여기
0x00DA25C9	지금 이
0x00DA265B	이걸로 적에게 피해를 줬어!
0x00DA26C0	같은 유닛끼린 이 정도
0x00DA27D3	지금 움직일 유닛은 이
0x00DA2867	그러니 여기
0x00DA28BB	그러니
0x00DA2909	수가 많은 쪽이 이겨
0x00DA2C89	이동력 3인데 2칸뿐
0x00DA2D2F	에서 이동 비용은 2,
0x00DA2E17	에 들어
0x00DA32B1	싸우는 건 기본이야
0x00DA3358	그러니 여긴
0x00DA342D	한 번 더 받을래?
0x00DA3477	과외 수업을 들을 수 있게 됐어
0x00DA3628	이걸「진입손실」이라고 해
0x00DA368F	이곳 승리 조건은「수도 점령」이야. 하지만,
0x00DA3820	조건 같으면 공격 쪽이
0x00DA385A	적극적으로 공격하길 추천해요.
0x00DA389C	공격력은 현재 유닛 수로 증감
0x00DA3956	이 지형은 방어력 높아
0x00DA39E3	여긴「평원」 자주 나오는 지형이야
0x00DA3A0E	지형 방어력은 1뿐이라,
0x00DA3A58	계열 이동 비용은 1.
0x00DA3A6F	타이어계 이동 코스트는 2야.
0x00DA3AC3	보병계는 이동 비용 1이 매력
0x00DA3AF2	전차계와 차량계 이동 비용은 2
0x00DA3B20	색적 땐 붙어야 상황이
0x00DA3B5D	즉, 색적 범위 안인데도 거기 적이 있어도
0x00DA3C83	이동할 때는 써도 좋지만 멈출 땐
0x00DA3CFA	도로와 같아.
0x00DA3D92	「다리」는「강」에 놓일 때가 많아
0x00DA3DC6	강은 보병계 외 지상 유닛 불가
0x00DA3E38	지형 방어력 4라 지키기엔
0x00DA3EB2	공중 유닛은 갈 수 있다고
0x00DA3ED2	공중 유닛은 지형 방어 추가 없어
0x00DA3F79	지상 유닛은 보병만 이동 가능하고
0x00DA4000	도시
0x00DA4010	공장
0x00DA401E	공항
0x00DA402C	항
0x00DA4093	이 수업은 전투 진행에 필요한
0x00DA40D4	이 수업은 앞 수업「공격과 전략」을
0x00DA4190	이제부터는 여러 유닛을 써서
0x00DA4283	무사히 졸업할 수 있다면 전투에 필요한
0x00DA4307	정찰차는 보병 상대에 안성맞춤이죠
0x00DA43C9	움직일 유닛 없으면 이야기가
0x00DA43F9	안 되니 생산이 가장 중요해
0x00DC2937	님료
0x00DC2B1C	게이지는 전투마다 차올라
0x00DC2BC8	승리 조건은 이기기 위한
0x00DC2C8E	여기서 승리 조건을 고르면, 이 맵에서 이기기
0x00DC2DBF	님료
0x00DC2ECA	전 부대를 수리할 수 있으니 피해를
0x00DC3038	씨, 당신께 모든 것을
0x00DC3171	에게료
0x00DC3283	이놈, 어린애라 생각해서 다정한 얼굴을
0x00DC335B	되도록 뭉쳐 움직이는 게
0x00DC33AF	님료
0x00DC3741	평소 사거리 길고 브레이크 중엔
0x00DC37B7	근데 그걸 어떻게 알고 있어?
0x00DC3822	캐서린 초조했네
0x00DC394F	였던가
0x00DC3A0B	어떻게 알았지
0x00DC3A37	레드스타엔 예전 신세를
0x00DC3B1E	빌리는 브레이크 중엔, 간접 공격의
0x00DC3B8B	만큼 간접 공격 유닛을 해치워 버리는 거야
0x00DC3CA2	그런가 봐.
0x00DC3DBD	독립행동 공중부대가 있대
0x00DC3E2A	캐서린 이미 늦었어
0x00DC3F54	잊었다곤 못해
0x00DC4022	사령관 브레이크 때 2회 행동이
0x00DC40BC	처음엔 적 기다렸다 강한 적을
0x00DC4103	로 해치우지.
0x00DC427F	공장 육상/항구 해상 유닛
0x00DC4420	잠수함이 잠수하면
0x00DC4466	바다　전함
0x00DC4473	육지　중전차
0x00DC44B5	공격하고 또 공격하는 거다
0x00DC46EE	잠수함
0x00DC4720	잠수함
0x00DC4760	잠수함
0x00DC478F	수송선
0x00DC4796	수도에
0x00DC47A4	운반해
0x00DC4860	어떻게 하면 돼?!
0x00DC4934	이런 고생 안 했을 거야
0x00DC4AF2	벌써 이 시간인가
0x00DC4B3A	수도를 노릴 거야
0x00DC4B67	희생은 신경 쓰지 말고
0x00DC4B8A	전 부대로 수도를 지켜
0x00DC4D17	적은 어딘가 숨어 있어
0x00DC50C2	어떻게든 놈들을
0x00DC5510	눈은 싫은 건가.
0x00DC559E	도 눈이 좋아?!
0x00DC5726	어떻게든 놈들을
0x00DC58C3	수송선
0x00DC5921	잠수함
0x00DC595D	잠수함
0x00DC5B72	호위함도 잠수함도 없는 것
0x00DC5CB2	간접 공격을 빼면.
0x00DC5CF5	맥스는 손재주가 없어.
0x00DC5D83	난 할 수 있어
0x00DC611A	그리 생각하면 아직 멀었어
0x00DC6331	그럼 이만!
0x00DC655F	끝장을 낼 수 있는 거지!
0x00DC6682	저 할아버진 왠지 불편해
0x00DC674B	착각한 거 아니야?
0x00DC678D	깨는 재미가 있지
0x00DC688A	무슨 수를 써서라도
0x00DC690D	그 정도는 근성으로 어떻게든 해라!
0x00DC6999	도망쳐 돌아갔나.
0x00DC6AA5	그러니 적어도 강 이쪽의
0x00DC6B1D	집중해
0x00DC6B62	전력 갖추고 천천히 가도 돼
0x00DC6C4E	숲이나 암초에 숨으며 가는 게
0x00DC6CAA	자... 그럼
0x00DC6F06	레드스타 떠난 이유는
0x00DC6FC8	가고 싶은 곳에 가고, 있고 싶은 곳에 있다.
0x00DC7073	수송선
0x00DC7083	이게 당하면 육상 유닛을
0x00DC70D1	잠수함
0x00DC710D	잠수함
0x00DC7133	당하고만 못 있어
0x00DC716D	어디서 본 부대 같지
0x00DC71D8	독립공중부대 얘기 들은 적이
0x00DC7262	도미노도
0x00DC73C7	다시 봤어
0x00DC74DA	이 귀여운 날 못 알아보다니
0x00DC7637	도미노님
0x00DC76A6	이 이글, 다음 싸울 땐 전력을 다한다
0x00DC7844	란 바로 나다
0x00DC7E27	도미노님
0x00DC7E6F	이만 실례했네.
0x00DC7E9A	다음엔 전력으로
0x00DC8155	돈이 많거나
0x00DC826D	특전부대에 들켜버렸네
0x00DC82E1	그런 얘기야
0x00DC8319	돈이 많거나
0x00DC8521	돈이 많거나
0x00DC86F9	생각으로 간접 공격 유닛을 해치우는 거야.
0x00DC8751	지키며 싸워
0x00DC88E2	님료
0x00DC8974	그게 아니잖아!
0x00DC8A0F	공장 사용 허가가 나왔어!
0x00DC8A39	특기 유닛을 생산하면
0x00DC8D35	오지 못하게 해야 해
0x00DC8D52	그러기 위해선
0x00DC8DD0	이틀에　한번
0x00DC8DF7	만들면 좋아.
0x00DC90CC	공장은 무시하고 다른 거점을 점령하러
0x00DC9212	공항은 공중/항구는 해상 유닛
0x00DC9A16	그 약점을 직접 공격으로 보완해
0x00DC9AE3	그런 곳이면 간접 공격 표적이 되고 말아.
0x00DC9B3F	끌어들인다면 당신은 더 강해질 거야
0x00DC9DC5	사령관은 괜찮았어
0x00DC9E71	두 손 들 수밖에
0x00DC9EDA	육지가 안 이어져 수송선이
0x00DCA253	그런 거니
0x00DCA39F	능력은 충분히 강해
0x00DCA3E5	보통 전투 맵이면 보병 등을 수송해
0x00DCA67F	앞으로 9곳만 점령하면 돼
0x00DCA81D	했다고 생각해
0x00DCA8D7	사이가 나빠?
0x00DCAD78	아까와 다른 곳으로 실어 봐
0x00DCADA5	결과도 바뀔지 몰라.
0x00DCADDB	님료
0x00DCAF67	그러면 패배해
0x00DCAFE7	먼저 12거점 점령하는 거야!
0x00DCB1BE	바다에선 적수가 드물대
0x00DCB483	님료
0x00DCB544	유닛이야
0x00DCB666	이쪽이 어떻게든 할게!
0x00DCB726	기다렸지
0x00DCB833	여긴 도망이 상책
0x00DCB877	여긴 도망이 상책
0x00DCB8C9	어딘가
0x00DCB929	수송선
0x00DCB991	암초면 적에게 들키기 어려워!
0x00DCB9CB	잠수함
0x00DCB9E7	가면 더 안전해
0x00DCBA1A	이글과 세번째 싸움인가
0x00DCBB1D	오해한 거 아냐
0x00DCBB36	모프 말은 그랬지만
0x00DCBD20	할 리 없어!
0x00DCBE4D	적 유닛을 쓰러뜨릴 수 있나.
0x00DCBEA4	전투헬기
0x00DCC15A	그래서 방심했어.
0x00DCC2AC	요란한 싸움으로 적 눈을
0x00DCC2F8	하지만 이제 마지막이야.
0x00DCC3F3	수송선
0x00DCC457	이동 불가 지형이니까.
0x00DCC489	잠수함
0x00DCC622	뭔가 알고 있어?
0x00DCC63A	바다에서 이길 사람은 드물어
0x00DCCC4F	여긴 도망이 상책
0x00DCCCBC	시야 넓은 유닛을 앞세워
0x00DCCDC9	하지만 정면 승부라면
0x00DCCE86	모프 말은 그랬지만
0x00DCD066	하지만 일의 흐름은 맞아.
0x00DCD1B9	적 유닛을 쓰러뜨릴지
0x00DCD210	전투헬기
0x00DCD2C9	도전해 오는 것도 이유가 있겠네
0x00DCD329	그렇겐 안 되겠군.
0x00DCD602	요란한 싸움으로 적 눈을
0x00DCD64D	하지만 이제 마지막이야.
0x00DCD796	해상 유닛 연료/탄약 떨어지면
0x00DCD804	수송차
0x00DCD862	잠수함
0x00DCD9C2	뭔가 알고 있어?
0x00DCD9DA	바다에서 이길 사람은 드물어
0x00DCDAE9	안 그러면 안심하고 못 나아가
0x00DCDBE2	될 것 같아
0x00DCDCE4	그렇게 될 테니
0x00DCDEEB	님도미노
0x00DCE0C8	님도미노
0x00DCE2F7	여긴 도망이 상책
0x00DCE344	수송선
0x00DCE436	또 너인가 도미노 사령
0x00DCE5CF	할 수 없지.
0x00DCE7B2	걸어 다니는 그에게!
0x00DCE9A1	적 유닛을 쓰러뜨릴 수 있나.
0x00DCE9F8	전투헬기
0x00DCEA43	님도미노
0x00DCEB6F	끝까지 지켜줘!
0x00DCECEE	육지엔 대공전차/중전차가
0x00DCEF4A	요란한 싸움으로 적 눈을
0x00DCEF96	하지만 이제 마지막
0x00DCF13F	수송헬기
0x00DCF148	로 옮기려면
0x00DCF17B	수송선
0x00DCF187	잠수함
0x00DCF19B	안전하진 않아
0x00DCF1EA	수송헬기
0x00DCF1F3	를 탑재 가능한 건 알아?
0x00DCF21F	수송헬기
0x00DCF22B	전투헬기
0x00DCF247	된다고!
0x00DCF2AA	료인가
0x00DCF2C7	지금까지 의심했어
0x00DCF5A6	료의 복제 같아
0x00DCF95B	아직 더 나와
0x00DCF9BF	쉴 틈 없다
0x00DCFA8E	이 싸움 뒤의 적이 얼마나 강한지도
0x00DCFAD2	이럴 때 힘 안 합치면 어쩌자는 거야!
0x00DCFE02	우선은, 이쪽 가까운 공장 항구만은
0x00DCFE27	점령해 둘 거야.
0x00DCFE3D	수송선
0x00DCFE47	수송헬기
0x00DCFE92	적도 줄어들어
0x00DD0036	누가 도망친다고!
0x00DD00F1	사령! 내가 돕지!
0x00DD010A	이 녀석이 모든 것을 조종하고 있었군!
0x00DD0137	용서 못해!
0x00DD0391	즉　그런　거다
0x00DD03A7	사령관이란　자
0x00DD0528	걸리는　일도　있었으니까
0x00DD054A	뭐가　걸려
0x00DD065A	도미노, 말은 뒤!
0x00DD07E1	내가　써도　돼
0x00DD083D	이걸로 나도 싸울 수 있어
0x00DD099F	이 목숨을 걸고도
0x00DD09BA	꼭　지켜　보이겠어
0x00DD0B82	꼭　이길　수　있어
0x00DD0F59	오늘은 좋은 날이다! 말해 봐라?!
0x00DD12D2	아뇨 아무것도
0x00DD15E8	약속은 꼭 지키니까!
0x00DD17D1	다음에 만날 때는 어딘가의 맵이겠네!
0x00DD1A5E	여긴... 유닛이 거의 없네?
0x00DD1D5C	다음엔　안　진다
0x00DD1DA1	여기까지 온 너라면 반드시 이길 수 있어!
0x00DE9D8E	첫 지도입니다.
0x00DE9F4A	두 번째 지도.
0x00DEA136	세 번째 지도.
0x00DEA376	네 번째 지도.
0x00DEA54A	다섯 번째 지도.
0x00DEA55E	이번 작전은 산 너머 적 격파,
0x00DEA5AC	아군 부대가 적 방어 거점 근처에
0x00DEA5F6	이대론 그 거점도 빼앗겨
0x00DEA63E	상대에게 강한 편
0x00DEA66D	부대를 지휘해 줘.
0x00DEA68A	잘 활용해 거점을 지키며 승리해 줘.
0x00DEB85E	하늘이여! 이 몸의 소리를 들어라!
0x00DEB8BE	내 칼의 녹이 되고 싶나
0x00DEB93A	바다 힘을 보여 주마!
0x00DECA46	가능하나 공격력
0x00DECA94	이동마다 줄고, 없어지면
0x00DECAB3	이동 불가가 된다.
0x00DECAD4	주포 없음.
0x00DECAE6	보병형 이동 가능
0x00DECB16	대부분 지형 이동 가능하나
0x00DECB8A	가능
0x00DECB96	부포 보병계 공격력
0x00DECBD9	싸움 가능
0x00DECC03	육상 유닛 공격력
0x00DECC4A	부포 헬기계 공격력
0x00DECCE5	이동 비용으로 가능
0x00DECDC8	이동마다 줄고 없어지면
0x00DECDE7	이동 불가가 된다.
0x00DECE1B	육상 유닛 공격력
0x00DECE53	에도 뒤지지 않아
0x00DECE6E	부포 보병계 공격력
0x00DECEDB	육상 유닛 공격력
0x00DECEF4	주포 탄이 떨어지면
0x00DECF1E	부포 헬기계 공격력
0x00DECFE8	시야 넓음
0x00DED00A	차량형 이동 가능
0x00DED038	차량이라 생각보다
0x00DED051	이동 불가.
0x00DED06E	주포 없음.
0x00DED0DA	부포 기관총으로,
0x00DED0F3	보병계 공격력
0x00DED112	에 강한 편.
0x00DED12A	부포 보병계 외
0x00DED143	육상 유닛 공격력
0x00DED177	생각해 두면 안전
0x00DED196	부포 기관총으로,
0x00DED1AF	헬기계 공격력
0x00DED1D2	에 대해선
0x00DED1E1	그럭저럭 쓸만
0x00DED20D	싸고 이동력 있어
0x00DED290	는 지상 유닛에
0x00DED2E8	가능
0x00DED32C	는 불가
0x00DED378	강한 편
0x00DED38A	경전차포로, 선박계에
0x00DED3A1	공격력
0x00DED3B2	그리 강하지 않음.
0x00DED419	불가.
0x00DED432	기관총으로
0x00DED445	보병계 공격력
0x00DED49B	보병 외 지상군에
0x00DED4B6	상대 공격력.
0x00DED4F2	기관총으로
0x00DED505	헬기계 공격력
0x00DED528	에 대해선
0x00DED54A	공격/방어 모두
0x00DED561	지상 최강 전차
0x00DED5B0	가능
0x00DED65A	중전차포 선박계
0x00DED6B9	상대 공격력.
0x00DED6ED	불가.
0x00DED706	기관총으로
0x00DED719	보병계 공격력
0x00DED766	기관총으로
0x00DED779	보병계 외 지상 유닛
0x00DED794	공격력
0x00DED7CE	기관총으로
0x00DED7E1	헬기계 공격력
0x00DED804	에 대해선
0x00DED83D	수송가능 유닛은 보병계
0x00DED87F	가능.
0x00DED8A0	불가.
0x00DED8AE	저렴한 간접 유닛.
0x00DED995	다른 유닛 시야가 필요하다.
0x00DED9F4	가능
0x00DEDA73	불가
0x00DEDA7E	「2」 사거리에
0x00DEDA92	가능
0x00DEDAC8	가능
0x00DEDAEC	공격 범위 넓음.
0x00DEDB49	도 이동 어려움.
0x00DEDC24	불가.
0x00DEDC72	가능
0x00DEDC91	보병계 공격력
0x00DEDCAE	로켓포로 보병계 외의
0x00DEDD01	선박계 공격력
0x00DEDD6B	불가.
0x00DEDD7A	대지/대공 공격 가능
0x00DEDE1A	가능
0x00DEDE58	불가능해짐
0x00DEDFE0	시야 넓은 점도
0x00DEE03C	가능
0x00DEE07C	불가능해짐
0x00DEE106	가늠할 수 없는 힘
0x00DEE131	이 범위 공중 유닛에
0x00DEE150	가능
0x00DEE188	전 유닛 중 최고의
0x00DEE19F	이동력 자랑
0x00DEE234	는 불가
0x00DEE246	대공미사일로, 헬기계에
0x00DEE29A	대공미사일로 비행기 계열에
0x00DEE2E7	그 외 공중 유닛엔 강함.
0x00DEE30A	육상, 해상에 매우
0x00DEE32F	가능.
0x00DEE357	이동력 변화 없음
0x00DEE39A	가능
0x00DEE3EA	폭탄 보병계에
0x00DEE410	거의 모든 지형에서
0x00DEE42B	격파 가능.
0x00DEE442	폭탄 보병계 외
0x00DEE496	폭탄 함선계
0x00DEE521	불가.
0x00DEE55E	가능해서,
0x00DEE5A8	공중 유닛 중 가장
0x00DEE604	가능
0x00DEE673	보병계 공격력
