address,japanese,korean,char_count,frequency,status,notes
0x0007FD16,籖珮矚,유청석,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00081687,癶＞惻,이조호,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00081977,霑揉＄,첨패촉,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00081B11,鱚籬粳,발＞측,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00081C25,盥陪遠,점유＄,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00081C70,郤普侃,희리갱,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008316F,釿琅鴆,미상,3,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00086CD4,糂韃蠧,미상,3,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00087107,糶霖鞜,근랑짐,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008ACCD,聿葯胝,삼달두,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008AFF2,聚砌韭,조림답,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008B0FD,碆赧跖蹊,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0008B1F2,褂鱠簽,율약지,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008B746,鈬珀蓙韶,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0008E83B,鴆鱸鋩,취체구,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008E892,粃聆粹,괘회첨,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008E8AC,齏聽肬鳧褄胙,대대,6,2,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x0008EA0C,赱矣釶,짐로망,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008EBDE,釶肛鉋,비령수,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0008EE92,鱚裴竟,주의시,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000904E1,鱧赱瑟,시항포,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00090828,韃蓙鴃,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00090AB1,趾矮蓐,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000914A1,鱚瞻裴獵粡聶鉋,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00091B1F,褄瑶顫,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00091CF1,痩蕩峩,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00091DFA,裙肄糺,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00093629,葆頸鉅,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00093B13,珮珮鉚,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00093C4A,鞴聿粐跖韶,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000950A2,棔嚶哀,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000955C2,赱裼褌,패패묘,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000956F7,鱧蓚鳬,혼앵애,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000968D2,礦赭褥,주석곤,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00096998,囮爆昼,예수부,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00096B7E,磑葩肬,광자욕,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00096BF9,釟砒跟,와폭주,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00096D7D,鱚鴦釉,애파우,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00096F1C,砠跂褓鱇胝,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00098A0D,鱠矣蓆,팔비근,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000993EA,鈔砌鴪,희앙유,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0009A36A,鞣矼鴃,회의석,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0009BCC9,鱶聽鴆,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x0009BCE7,鱸萵粹,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x0009D43A,泅斧ｎ个,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0009D4DF,頤鞨蓐韆,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0009DDD5,韈韋蓆,방어선,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0009E330,褂跚鴃跟,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x0009E46B,鱶韆襁,공병대,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x0009E482,矣鴃蓆,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x0009EC1D,跖袍胛,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x0009F2B1,裔矍銹,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x0009F302,鞜琅銖,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000A0CAE,肭跚跂胥,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000A0EF5,鱶趺聲褞,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000A14F5,鱸鳬韜,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000A4C48,豸枚尚,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000A4FBD,鮟嚶糞,노부도,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A5004,箙恊隆,치매상,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A6219,梺荘岫,안앵분,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A6B27,落壕巨痢,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000A7100,琅韈鴟,복협륭,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A7943,琅肄頏,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x000A854E,珞粢銕,랑말치,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A8A00,投鰹勸,낭이항,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A8C47,豼搴治,낙자철,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000A9CD8,郛搶崕,투견권,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AAEC3,嚮ヤ拳,치건치,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AB29B,尅旧硲,부창애,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AB33D,嚴滑頗,향야권,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AB7E3,落件未,극구협,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AC52E,棘剱弌,엄활파,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AC5D1,泗盗瑞葺洽,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000AC9B9,攪部迄悒,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000ACA5C,椁酔括叶蔓,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000ACB03,撕部樗李,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000ACF75,剴錐藷圍,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000AD019,棊窓轟黒圖,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000AD0C2,沱撈洟,낙건미,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000AD540,摶総糾倦弌,미상,5,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000B0E15,篌刎奥,극검일,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B1C0D,梺援猿丿,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000B2024,專藻劼,타로이,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B2C1B,矗肆鴈,후문오,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B5FB1,珞玻糲,전조힐,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B620F,赱玻肄,촉사안,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B6242,鈞粃粭,낙파려,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B6275,鱆蓙蒿,주파이,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B62C2,趺韋裔,균비합,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B6DC5,←踵篷,장좌호,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B6E8F,笄愿肓,부위예,3,2,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B7DF8,泛沾棔,←종봉,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B7E5F,棡惧悚惧惧惧,보병대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x000B7EC5,沮惧惧惧惧惧惧悵,미상,8,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000B7F2E,沮惧惧惧惧惧,기갑대,6,3,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x000B7F96,棡惧悄撩悄,미상,5,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000B7FFD,撩悗惧惧惠,미상,5,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x000B8D3C,珞蒹裨,계원황,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B8DA3,砌聿韵,범점혼,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B8E09,矮聽跪,락겸비,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B8E6F,矣粐跛,체율운,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x000B8FA2,矜矼跋,왜청궤,3,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
